# dR/dEr [1/keV/kg/Myr]
# Er [keV]  ,  O16  ,  F19 ,  P31,  Ca40,  Ca44
2.065517e-02  5.131791e+07  4.105512e+06  1.010588e+07  1.447059e+07  5.208256e+05
2.113629e-02  5.045682e+07  3.917991e+06  9.936229e+06  1.410986e+07  5.007293e+05
2.162862e-02  4.950362e+07  3.796871e+06  9.793915e+06  1.395618e+07  4.854943e+05
2.213241e-02  4.784168e+07  3.717256e+06  9.359720e+06  1.337266e+07  4.397546e+05
2.264794e-02  4.702702e+07  3.683098e+06  9.371885e+06  1.298225e+07  5.012101e+05
2.317548e-02  4.619143e+07  3.646431e+06  8.945400e+06  1.293492e+07  4.563332e+05
2.371531e-02  4.539802e+07  3.661661e+06  8.832368e+06  1.243591e+07  4.365472e+05
2.426771e-02  4.417266e+07  3.446867e+06  8.740274e+06  1.202475e+07  4.992577e+05
2.483298e-02  4.325122e+07  3.521008e+06  8.141723e+06  1.168647e+07  3.994338e+05
2.541141e-02  4.244051e+07  3.437237e+06  8.227182e+06  1.148101e+07  4.232952e+05
2.600332e-02  4.148259e+07  3.168649e+06  8.075828e+06  1.131503e+07  4.520359e+05
2.660901e-02  4.064331e+07  3.229309e+06  7.691525e+06  1.113011e+07  3.982277e+05
2.722882e-02  3.934794e+07  3.160212e+06  7.548267e+06  1.047297e+07  3.630722e+05
2.786306e-02  3.828478e+07  3.086593e+06  7.406612e+06  1.064993e+07  3.827883e+05
2.851207e-02  3.727455e+07  2.972969e+06  7.255272e+06  1.046935e+07  3.675564e+05
2.917620e-02  3.698405e+07  3.007975e+06  6.900523e+06  1.011394e+07  3.520313e+05
2.985580e-02  3.616454e+07  2.790046e+06  6.836901e+06  9.902658e+06  3.407555e+05
3.055124e-02  3.490113e+07  2.757476e+06  6.695617e+06  9.451117e+06  3.176295e+05
3.126287e-02  3.387672e+07  2.800937e+06  6.670951e+06  9.385749e+06  3.828519e+05
3.199107e-02  3.353320e+07  2.638299e+06  6.505919e+06  9.262610e+06  3.537852e+05
3.273624e-02  3.273175e+07  2.666036e+06  6.341813e+06  8.639280e+06  2.937780e+05
3.349876e-02  3.200884e+07  2.608949e+06  6.044750e+06  8.668798e+06  3.220188e+05
3.427905e-02  3.150236e+07  2.471684e+06  5.887718e+06  8.312472e+06  2.984205e+05
3.507751e-02  3.053429e+07  2.459543e+06  5.618760e+06  8.061683e+06  3.002315e+05
3.589457e-02  2.996077e+07  2.387551e+06  5.736811e+06  8.006694e+06  2.820853e+05
3.673066e-02  2.935927e+07  2.265689e+06  5.658868e+06  7.778304e+06  2.887756e+05
3.758623e-02  2.872097e+07  2.230130e+06  5.491468e+06  7.598805e+06  2.807482e+05
3.846173e-02  2.792349e+07  2.327280e+06  5.201544e+06  7.499289e+06  2.677517e+05
3.935762e-02  2.750047e+07  2.185527e+06  4.998456e+06  7.265530e+06  2.557414e+05
4.027437e-02  2.704834e+07  2.113209e+06  5.090646e+06  7.019253e+06  2.322782e+05
4.121248e-02  2.616444e+07  2.097961e+06  4.941071e+06  7.159067e+06  2.281078e+05
4.217245e-02  2.552607e+07  2.062296e+06  4.741057e+06  6.738230e+06  2.649415e+05
4.315477e-02  2.513013e+07  2.057119e+06  4.701480e+06  6.696471e+06  2.237179e+05
